Can you advise me if the interest rate on my loan will change?	The interest rate is fixed for the term of your loan, and repayments are made in monthly installments of principal and interest.	0
Can you advise me if the interest rate on my loan will change?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
What section of the Wall Street Journal can affect the rates on Home Equity loans?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	1
What section of the Wall Street Journal can affect the rates on Home Equity loans?	Yes, you can lock any or all of your outstanding balance into a Fixed Rate Option on a line of credit.	0
What section of the Wall Street Journal can affect the rates on Home Equity loans?	The Fixed Rate Option allows you to convert all or any portion of your line of credit balance into installment loans with a fixed rate and fixed payments.	0
What section of the Wall Street Journal can affect the rates on Home Equity loans?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	0
What are the benefits of this option?	With the Fixed Rate Option, you can lock in a fixed rate on all or any portion of your variable balance at any time.	1
What are the benefits of this option?	As with any U.S. Bank line of credit, interest rate options include variable (based on the Prime Rate) and fixed (with the Fixed Rate Option).	0
What are the benefits of this option?	Mortgage and home equity products are offered by U.S. Bank National Association.	0
What are the benefits of this option?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
What does the Fixed Rate Option allow me to do?	With the Fixed Rate Option, you can lock in a fixed rate on all or any portion of your variable balance at any time.	1
What does the Fixed Rate Option allow me to do?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	0
What does the Fixed Rate Option allow me to do?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	0
What does the Fixed Rate Option allow me to do?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
One can lock in a fixed rate on what kind of balance with a Fixed Rate Option?	With the Fixed Rate Option, you can lock in a fixed rate on all or any portion of your variable balance at any time.	1
One can lock in a fixed rate on what kind of balance with a Fixed Rate Option?	Interest only repayment may be unavailable.	0
One can lock in a fixed rate on what kind of balance with a Fixed Rate Option?	Customers with a debt to income ratio above 43% do not have an early closure fee.	0
One can lock in a fixed rate on what kind of balance with a Fixed Rate Option?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
What happens when I make a payment to my account?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	1
What happens when I make a payment to my account?	You should consult your tax and/or legal advisor for advice and information concerning your particular situation.	0
What happens when I make a payment to my account?	U.S. Bank and its representatives do not provide tax or legal advice.	0
What happens when I make a payment to my account?	Terms are flexible up to 360 months (30 years).	0
How will my payments affect my current loan balance?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	1
How will my payments affect my current loan balance?	Interest on home equity lines and loans may be tax deductible.	0
How will my payments affect my current loan balance?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	0
How will my payments affect my current loan balance?	Deposit products are offered by U.S. Bank National Association.	0
Does my credit available get replenished?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	1
Does my credit available get replenished?	A Home Equity Line of Credit lets you access funds as you need them.	0
Does my credit available get replenished?	With the Fixed Rate Option, you can lock in a fixed rate on all or any portion of your variable balance at any time.	0
Does my credit available get replenished?	The length of time to process the application varies depending on your situation.	0
What is my credit limit based on?	The credit limit is based on the amount of available equity.	1
What is my credit limit based on?	Customers who have their monthly payments deducted automatically from a U.S. Bank personal Silver, Gold or Platinum checking account receive a 0.50% interest rate discount.	0
What is my credit limit based on?	Repayment options depend on the loan-to-value ratio.	0
What is my credit limit based on?	Interest on home equity lines and loans may be tax deductible.	0
My credit limit is based on my available amount of what?	The credit limit is based on the amount of available equity.	1
My credit limit is based on my available amount of what?	As you make payments to your installment loan(s), the available credit in your line is replenished.	0
My credit limit is based on my available amount of what?	Other restrictions may apply.	0
My credit limit is based on my available amount of what?	A lower rate means a lower cost to you — and the interest you pay may be tax deductible as well.	0
What is the credit limit criteria?	The credit limit is based on the amount of available equity.	1
What is the credit limit criteria?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
What is the credit limit criteria?	The Fixed Rate Option allows you to convert all or any portion of your line of credit balance into installment loans with a fixed rate and fixed payments.	0
What is the credit limit criteria?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	0
The type of home financing that offers the greatest amount of flexibility is what?	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	1
The type of home financing that offers the greatest amount of flexibility is what?	You can have up to three Fixed Rate Options in place at any time.	0
The type of home financing that offers the greatest amount of flexibility is what?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
The type of home financing that offers the greatest amount of flexibility is what?	Once you’ve signed the documents at closing, the funds will be available after a waiting period of three business days on accounts secured by a primary residence.	0
Does my line of credit change?	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	1
Does my line of credit change?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
Does my line of credit change?	Because of the competitive interest rates and potential tax advantages of home equity lines and loans, they're convenient ways to finance almost anything, including home improvements/repairs, education, purchasing a vehicle, buying a second property or consolidating higher-interest-rate balances.	0
Does my line of credit change?	Once you’ve signed the documents at closing, the funds will be available after a waiting period of three business days on accounts secured by a primary residence.	0
What	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	1
What	Interest rates and program terms are subject to change without notice.	0
What	As with any U.S. Bank line of credit, interest rate options include variable (based on the Prime Rate) and fixed (with the Fixed Rate Option).	0
What	A lower rate means a lower cost to you — and the interest you pay may be tax deductible as well.	0
Can you explain how a Home Equity line of credit works?	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	1
Can you explain how a Home Equity line of credit works?	As you make payments to your installment loan(s), the available credit in your line is replenished.	0
Can you explain how a Home Equity line of credit works?	Terms are flexible up to 360 months (30 years).	0
Can you explain how a Home Equity line of credit works?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	0
How long do I have to wait until I have access to my funds?	Once you’ve signed the documents at closing, the funds will be available after a waiting period of three business days on accounts secured by a primary residence.	1
How long do I have to wait until I have access to my funds?	This discount is already reflected in the rates displayed in our rate tool.	0
How long do I have to wait until I have access to my funds?	You can borrow as little as $15,000 or up to $750,000 (up to $1 million for properties in California), depending on your credit history, available equity in the property and your current monthly debt.	0
How long do I have to wait until I have access to my funds?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
Do I have to wait before I get the money from the property?	Once you’ve signed the documents at closing, the funds will be available after a waiting period of three business days on accounts secured by a primary residence.	1
Do I have to wait before I get the money from the property?	Our Home Equity Installment Loan has a fixed rate.	0
Do I have to wait before I get the money from the property?	Interest rates and program terms are subject to change without notice.	0
Do I have to wait before I get the money from the property?	Customer pays no closing costs, except escrow related funding costs.	0
When will I receive my funds?	Once you’ve signed the documents at closing, the funds will be available after a waiting period of three business days on accounts secured by a primary residence.	1
When will I receive my funds?	Customer pays no closing costs, except escrow related funding costs.	0
When will I receive my funds?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
When will I receive my funds?	Once the 10-year draw period has expired, your entire outstanding line balance will be converted into a principal plus interest loan for the 20-year repayment period.	0
How long will this take to process?	The length of time to process the application varies depending on your situation.	1
How long will this take to process?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	0
How long will this take to process?	Customers with a debt to income ratio above 43% do not have an early closure fee.	0
How long will this take to process?	Because of the competitive interest rates and potential tax advantages of home equity lines and loans, they're convenient ways to finance almost anything, including home improvements/repairs, education, purchasing a vehicle, buying a second property or consolidating higher-interest-rate balances.	0
How long does it take to process an application?	The length of time to process the application varies depending on your situation.	1
How long does it take to process an application?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
How long does it take to process an application?	Repayment options may vary based on credit qualifications.	0
How long does it take to process an application?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	0
What part of the loan needs some time to be processed?	The length of time to process the application varies depending on your situation.	1
What part of the loan needs some time to be processed?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	0
What part of the loan needs some time to be processed?	Repayment options depend on the loan-to-value ratio.	0
What part of the loan needs some time to be processed?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	0
How can I transfer balance to a home equity line of credit?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	1
How can I transfer balance to a home equity line of credit?	Once the 10-year draw period has expired, your entire outstanding line balance will be converted into a principal plus interest loan for the 20-year repayment period.	0
How can I transfer balance to a home equity line of credit?	You should consult your tax and/or legal advisor for advice and information concerning your particular situation.	0
How can I transfer balance to a home equity line of credit?	No closing cost option a) is available for customers with a debt to income ratio of 43% or less; b) customer pays no closing costs, except escrow related funding costs; c) an early closure fee of 1% of the original loan amount, maximum $500, will apply if the loan is paid off and closed within the first three years; d) customers can choose to remove the early closure fee by paying an origination fee of 1% of the loan amount, maximum $500.	0
How can I add to transfer money to my home equity line?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	1
How can I add to transfer money to my home equity line?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	0
How can I add to transfer money to my home equity line?	This discount is already reflected in the rates displayed in our rate tool.	0
What sorts of checks can be used to transfer balances relevant to the home equity line?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	1
What sorts of checks can be used to transfer balances relevant to the home equity line?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	0
What sorts of checks can be used to transfer balances relevant to the home equity line?	You can borrow as little or as much as you need, when you need it, up to your approved credit line.	0
What sorts of checks can be used to transfer balances relevant to the home equity line?	About Home Equity Loans and Lines Home Equity Installment Loan A Home Equity Installment Loan can be an ideal way to pay for one-time expenses.	0
Can I transfer any of my credit card balances to my new loan?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	1
Can I transfer any of my credit card balances to my new loan?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
Can I transfer any of my credit card balances to my new loan?	Customer pays no closing costs, except escrow related funding costs.	0
Can I transfer any of my credit card balances to my new loan?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	0
What happens when I open a home equity account?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	1
What happens when I open a home equity account?	As with any U.S. Bank line of credit, interest rate options include variable (based on the Prime Rate) and fixed (with the Fixed Rate Option).	0
What happens when I open a home equity account?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	0
What happens when I open a home equity account?	About Home Equity Loans and Lines Home Equity Installment Loan A Home Equity Installment Loan can be an ideal way to pay for one-time expenses.	0
Who can help you transfer your relevant balances when you open a home equity account or line?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	1
Who can help you transfer your relevant balances when you open a home equity account or line?	You can borrow as little or as much as you need, when you need it, up to your approved credit line.	0
Who can help you transfer your relevant balances when you open a home equity account or line?	No closing cost option a) is available for customers with a debt to income ratio of 43% or less; b) customer pays no closing costs, except escrow related funding costs; c) an early closure fee of 1% of the original loan amount, maximum $500, will apply if the loan is paid off and closed within the first three years; d) customers can choose to remove the early closure fee by paying an origination fee of 1% of the loan amount, maximum $500.	0
Who can help you transfer your relevant balances when you open a home equity account or line?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	0
Are there closing costs on home equity lines?	There are no closing costs on home equity lines or loans, though loan accounts may have an origination fee if elected by the borrower.	1
Are there closing costs on home equity lines?	A Home Equity Line of Credit lets you access funds as you need them.	0
Are there closing costs on home equity lines?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	0
Are there closing costs on home equity lines?	Interest rates and program terms are subject to change without notice.	0
What are my closing costs?	There are no closing costs on home equity lines or loans, though loan accounts may have an origination fee if elected by the borrower.	1
What are my closing costs?	No closing cost option a) is available for customers with a debt to income ratio of 43% or less; b) customer pays no closing costs, except escrow related funding costs; c) an early closure fee of 1% of the original loan amount, maximum $500, will apply if the loan is paid off and closed within the first three years; d) customers can choose to remove the early closure fee by paying an origination fee of 1% of the loan amount, maximum $500.	0
What are my closing costs?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	0
What are my closing costs?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
Who's actions generally determine whether or not there is an origination fee?	There are no closing costs on home equity lines or loans, though loan accounts may have an origination fee if elected by the borrower.	1
Who's actions generally determine whether or not there is an origination fee?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
Who's actions generally determine whether or not there is an origination fee?	A home equity loan is one-time installment loan secured by your home.	0
Who's actions generally determine whether or not there is an origination fee?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
How can I get a discount?	This discount is already reflected in the rates displayed in our rate tool.	1
How can I get a discount?	This discount is already reflected in the rates displayed in our rate tool.	0
How can I get a discount?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
How can I get a discount?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	0
How do I know what my payment is after the discount is applied?	This discount is already reflected in the rates displayed in our rate tool.	1
How do I know what my payment is after the discount is applied?	The interest rate is based on the Wall Street Journal Prime Rate as published in the Money Rates section.	0
How do I know what my payment is after the discount is applied?	Interest only repayment may be unavailable.	0
How do I know what my payment is after the discount is applied?	The length of time to process the application varies depending on your situation.	0
How do I see what my discount rate is?	This discount is already reflected in the rates displayed in our rate tool.	1
How do I see what my discount rate is?	You can have up to three Fixed Rate Options in place at any time.	0
How do I see what my discount rate is?	An annual fee of up to $90 may apply after the first year.	0
How do I see what my discount rate is?	Interest on home equity lines and loans may be tax deductible.	0
What is the discount for having monthly payments deducted automactically from a silver, gold, or platinum checking account?	Customers who have their monthly payments deducted automatically from a U.S. Bank personal Silver, Gold or Platinum checking account receive a 0.50% interest rate discount.	1
What is the discount for having monthly payments deducted automactically from a silver, gold, or platinum checking account?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	0
What is the discount for having monthly payments deducted automactically from a silver, gold, or platinum checking account?	The interest rate is based on the Wall Street Journal Prime Rate as published in the Money Rates section.	0
What is the discount for having monthly payments deducted automactically from a silver, gold, or platinum checking account?	About Home Equity Loans and Lines Home Equity Installment Loan A Home Equity Installment Loan can be an ideal way to pay for one-time expenses.	0
How much of an interest rate discount can I receive if I have a U.S. Bank account?	Customers who have their monthly payments deducted automatically from a U.S. Bank personal Silver, Gold or Platinum checking account receive a 0.50% interest rate discount.	1
How much of an interest rate discount can I receive if I have a U.S. Bank account?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	0
How much of an interest rate discount can I receive if I have a U.S. Bank account?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	0
How much of an interest rate discount can I receive if I have a U.S. Bank account?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
How can I get the 0.50% discount with an U.S. Bank personal Silver, Gold or Platinum checking account?	Customers who have their monthly payments deducted automatically from a U.S. Bank personal Silver, Gold or Platinum checking account receive a 0.50% interest rate discount.	1
How can I get the 0.50% discount with an U.S. Bank personal Silver, Gold or Platinum checking account?	A Consumer U.S. Bank Checking Package is required to receive the lowest rate, but is not required for loan approval.	0
How can I get the 0.50% discount with an U.S. Bank personal Silver, Gold or Platinum checking account?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
How can I get the 0.50% discount with an U.S. Bank personal Silver, Gold or Platinum checking account?	This discount is already reflected in the rates displayed in our rate tool.	0
Are there any other options for my line of credit?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	1
Are there any other options for my line of credit?	You can have up to three Fixed Rate Options in place at any time.	0
Are there any other options for my line of credit?	Mortgage and home equity products are offered by U.S. Bank National Association.	0
Are there any other options for my line of credit?	This discount is already reflected in the rates displayed in our rate tool.	0
Can I convert my home equity credit to a fixed rate option?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	1
Can I convert my home equity credit to a fixed rate option?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	0
Can I convert my home equity credit to a fixed rate option?	Our Home Equity Installment Loan has a fixed rate.	0
Can I convert my home equity credit to a fixed rate option?	This fee will be waived annually for borrowers with a Consumer Platinum Checking Package.	0
What other options does the Home Equity Line of Credit provide?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	1
What other options does the Home Equity Line of Credit provide?	Our Home Equity Installment Loan has a fixed rate.	0
What other options does the Home Equity Line of Credit provide?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
What other options does the Home Equity Line of Credit provide?	Loan approval is subject to credit approval and program guidelines.	0
Is the Home Equity Line of Credit fixed rate or variable rate?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	1
Is the Home Equity Line of Credit fixed rate or variable rate?	The credit limit is based on the amount of available equity.	0
Is the Home Equity Line of Credit fixed rate or variable rate?	Interest rates for home equity lines and loans are typically lower than for other forms of credit because your home is used as collateral – meaning the risk to a bank is less than with an unsecured loan.	0
Is the Home Equity Line of Credit fixed rate or variable rate?	A Home Equity Line of Credit lets you access funds as you need them.	0
The Prime Rate changes are listed in what publication?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	1
The Prime Rate changes are listed in what publication?	Other restrictions may apply.	0
The Prime Rate changes are listed in what publication?	The interest rate is fixed for the term of your loan, and repayments are made in monthly installments of principal and interest.	0
The Prime Rate changes are listed in what publication?	No closing cost option a) is available for customers with a debt to income ratio of 43% or less; b) customer pays no closing costs, except escrow related funding costs; c) an early closure fee of 1% of the original loan amount, maximum $500, will apply if the loan is paid off and closed within the first three years; d) customers can choose to remove the early closure fee by paying an origination fee of 1% of the loan amount, maximum $500.	0
What is the interest rate for your home equity line?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	1
What is the interest rate for your home equity line?	Not all loan programs are available in all states for all loan amounts.	0
What is the interest rate for your home equity line?	A Home Equity Line of Credit lets you access funds as you need them.	0
What is the interest rate for your home equity line?	As you make payments to your installment loan(s), the available credit in your line is replenished.	0
Is the Home Equity Installment Loan a variable rate?	Our Home Equity Installment Loan has a fixed rate.	1
Is the Home Equity Installment Loan a variable rate?	The credit limit is based on the amount of available equity.	0
Is the Home Equity Installment Loan a variable rate?	Interest only repayment may be unavailable.	0
Is the Home Equity Installment Loan a variable rate?	As you make payments to your installment loan(s), the available credit in your line is replenished.	0
What kind of rate does the Home Equity Installment Loan have?	Our Home Equity Installment Loan has a fixed rate.	1
What kind of rate does the Home Equity Installment Loan have?	Interest rates for home equity lines and loans are typically lower than for other forms of credit because your home is used as collateral – meaning the risk to a bank is less than with an unsecured loan.	0
What kind of rate does the Home Equity Installment Loan have?	Our Home Equity Installment Loan has a fixed rate.	0
What kind of rate does the Home Equity Installment Loan have?	Consult your tax advisor regarding tax deductibility.	0
What is the rate of a home equity loan?	Our Home Equity Installment Loan has a fixed rate.	1
What is the rate of a home equity loan?	As with any U.S. Bank line of credit, interest rate options include variable (based on the Prime Rate) and fixed (with the Fixed Rate Option).	0
What is the rate of a home equity loan?	With the Fixed Rate Option, you can lock in a fixed rate on all or any portion of your variable balance at any time.	0
What is the rate of a home equity loan?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	0
Is the interest on the loan considered to be a deduction on my taxes?	Interest on home equity lines and loans may be tax deductible.	1
Is the interest on the loan considered to be a deduction on my taxes?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
Is the interest on the loan considered to be a deduction on my taxes?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	0
Is the interest on the loan considered to be a deduction on my taxes?	There are no closing costs on home equity lines or loans, though loan accounts may have an origination fee if elected by the borrower.	0
Is the interest paid tax deductible?	Interest on home equity lines and loans may be tax deductible.	1
Is the interest paid tax deductible?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
Is the interest paid tax deductible?	Once you’ve signed the documents at closing, the funds will be available after a waiting period of three business days on accounts secured by a primary residence.	0
Is the interest paid tax deductible?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
What types of payments on home equity lines & loans might be deductible for tax purposes?	Interest on home equity lines and loans may be tax deductible.	1
What types of payments on home equity lines & loans might be deductible for tax purposes?	U.S. Bank and its representatives do not provide tax or legal advice.	0
What types of payments on home equity lines & loans might be deductible for tax purposes?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
What types of payments on home equity lines & loans might be deductible for tax purposes?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
What is the minimum amount you can borrow in this situation?	You can borrow as little as $15,000 or up to $750,000 (up to $1 million for properties in California), depending on your credit history, available equity in the property and your current monthly debt.	1
What is the minimum amount you can borrow in this situation?	Loan approval is subject to credit approval and program guidelines.	0
What is the minimum amount you can borrow in this situation?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
What is the minimum amount you can borrow in this situation?	Mortgage and home equity products are offered by U.S. Bank National Association.	0
What is the maximum amount I can borrow using my home equity in North Carolina?	You can borrow as little as $15,000 or up to $750,000 (up to $1 million for properties in California), depending on your credit history, available equity in the property and your current monthly debt.	1
What is the maximum amount I can borrow using my home equity in North Carolina?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
What is the maximum amount I can borrow using my home equity in North Carolina?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	0
What is the maximum amount I can borrow using my home equity in North Carolina?	Once you’ve signed the documents at closing, the funds will be available after a waiting period of three business days on accounts secured by a primary residence.	0
What is the maximum I can borrow?	You can borrow as little as $15,000 or up to $750,000 (up to $1 million for properties in California), depending on your credit history, available equity in the property and your current monthly debt.	1
What is the maximum I can borrow?	Consult your tax advisor regarding tax deductibility.	0
What is the maximum I can borrow?	Interest rates for home equity lines and loans are typically lower than for other forms of credit because your home is used as collateral – meaning the risk to a bank is less than with an unsecured loan.	0
What is the maximum I can borrow?	No closing cost option a) is available for customers with a debt to income ratio of 43% or less; b) customer pays no closing costs, except escrow related funding costs; c) an early closure fee of 1% of the original loan amount, maximum $500, will apply if the loan is paid off and closed within the first three years; d) customers can choose to remove the early closure fee by paying an origination fee of 1% of the loan amount, maximum $500.	0
What sorts of lines and loans have good tax advantages I might want to know about?	Because of the competitive interest rates and potential tax advantages of home equity lines and loans, they're convenient ways to finance almost anything, including home improvements/repairs, education, purchasing a vehicle, buying a second property or consolidating higher-interest-rate balances.	1
What sorts of lines and loans have good tax advantages I might want to know about?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
What sorts of lines and loans have good tax advantages I might want to know about?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
What sorts of lines and loans have good tax advantages I might want to know about?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	0
What factors make for convenient financing for various loans?	Because of the competitive interest rates and potential tax advantages of home equity lines and loans, they're convenient ways to finance almost anything, including home improvements/repairs, education, purchasing a vehicle, buying a second property or consolidating higher-interest-rate balances.	1
What factors make for convenient financing for various loans?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
What factors make for convenient financing for various loans?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	0
What factors make for convenient financing for various loans?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	0
What are the advantages of having  home equity loans?	Because of the competitive interest rates and potential tax advantages of home equity lines and loans, they're convenient ways to finance almost anything, including home improvements/repairs, education, purchasing a vehicle, buying a second property or consolidating higher-interest-rate balances.	1
What are the advantages of having  home equity loans?	Customers who have their monthly payments deducted automatically from a U.S. Bank personal Silver, Gold or Platinum checking account receive a 0.50% interest rate discount.	0
What are the advantages of having  home equity loans?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
What are the advantages of having  home equity loans?	Terms are flexible up to 360 months (30 years).	0
Who should I ask about my tax deductibility?	Consult your tax advisor regarding tax deductibility.	1
Who should I ask about my tax deductibility?	The interest rate is fixed for the term of your loan, and repayments are made in monthly installments of principal and interest.	0
Who should I ask about my tax deductibility?	A Consumer U.S. Bank Checking Package is required to receive the lowest rate, but is not required for loan approval.	0
Who should I ask about my tax deductibility?	Customer pays no closing costs, except escrow related funding costs.	0
Are the loans tax deductible?	Consult your tax advisor regarding tax deductibility.	1
Are the loans tax deductible?	Property insurance is required.	0
Are the loans tax deductible?	As with any U.S. Bank line of credit, interest rate options include variable (based on the Prime Rate) and fixed (with the Fixed Rate Option).	0
Are the loans tax deductible?	The interest rate is based on the Wall Street Journal Prime Rate as published in the Money Rates section.	0
Who do I consult for deductions on taxes?	Consult your tax advisor regarding tax deductibility.	1
Who do I consult for deductions on taxes?	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	0
Who do I consult for deductions on taxes?	You can borrow as little as $15,000 or up to $750,000 (up to $1 million for properties in California), depending on your credit history, available equity in the property and your current monthly debt.	0
Who do I consult for deductions on taxes?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	0
Will my interest be tax deductible?	A lower rate means a lower cost to you — and the interest you pay may be tax deductible as well.	1
Will my interest be tax deductible?	An annual fee of up to $90 may apply after the first year.	0
Will my interest be tax deductible?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
Will my interest be tax deductible?	Customer pays no closing costs, except escrow related funding costs.	0
What might be tax deductible in this case?	A lower rate means a lower cost to you — and the interest you pay may be tax deductible as well.	1
What might be tax deductible in this case?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
